EFFORT -  DEMONSTRATE MOTIVATION,0,PROGRESS - EVAL 2,NOTES:
EXPLAIN / JUSTIFY - DESIGN PROGRESS,0,,100% = excellent
IDENTIFY - A PROBLEM TO SOLVE,0,,75% = very Good
IDENTIFY - RESEARCH,0,,50% = lacking detail
CONSTRUCT - A LOGICAL PLAN ,0,,0% = not evidence
DEVELOP - PLAN DRAWINGS / DIAGRAMS ,0,, 
DESIGN - TESTING MATERIALS,0,,
DESIGN - TESTING PROCESSES,0,, 
DEMONSTRATE - TECNICAL SKILLS,0,, 
CREATE SOLUTION - FOLLOW'S PLAN ,0,, 
JUSTIFY - CHANGES TO DESIGN,0,,
EVALUATE - SUCCESS OF SOLUTION,0,,
EXPLAIN - HOW DESIGN HAS IMPROVED,0,,
EFFORT - VISITS FAB LAB OUTSIDE OF CLASS,0,,
EFFORT - ON TASK IN CLASS,0,,
EFFORT - DOCUMENTATION IS DETAILED AND CLEAR,0,,
 ,0%,,
