DOCUMENTS - HOW TO OPERATE 3D PRINTER,100,3D PRINTING (level 1),FEEDBACK
DESCRIBES - THE BED LEVELING PROCESS,100,,What you have is good. A bit more information required.
UNDERSTANDS - WHAT SLICER SOFTWARE DOES,100,, 
UNDERTSANDS - WHAT AN .STL FILE IS,100,, 
UNDERSTANDS - WHAT G-CODE IS,100,, 
OPTIMIZES DESIGN TO PRINT IN  LESS THAN 60min,100,,
TESTS & DOCUMENTS 3D PRINTED CONNECTOR ,100,,
REFLECTS AND OBSERVES - HOW TO IMPROVE DESIGN?,100,,
USES THE RIGHT TERMINOLOGY,100,,
IDENTIFIES THE MODEL OF PRINTER USED,0,,
DESCRIBES - WHAT INFILL IS,0,,
UNDERSTANDS - HOW TO USE SUPPORTS,0,,
INCLUDES LINK TO GCODE FILE,0,,
EXTRA EFFORT - TEST THE TOLERANCES OF THE 3D PRINTER,0,,
EXTRA EFFORT - MAKE CHANGES IN DESIGN TO IMPROVE 3D PRINT,0,,
,60%,,
